iso3,year,v2smgovdom,v2smpardom,v2smfordom,v2smgovab,v2smparab
LUX,2014,1.44,1.339,0.908,1.988,0.943
LUX,2015,1.44,1.339,0.908,1.988,0.943
LUX,2016,1.44,1.339,0.908,1.988,0.943
LUX,2017,1.44,1.339,0.908,1.988,0.943
LUX,2018,1.44,1.339,0.908,1.988,0.943
LUX,2019,1.44,1.339,0.154,1.988,1.715
LUX,2020,1.44,1.339,0.914,1.988,1.715
LUX,2021,1.44,1.339,0.229,1.988,1.715
LUX,2022,1.44,1.339,0.229,1.988,1.715
LUX,2023,1.44,1.339,0.546,1.988,1.715
LUX,2024,1.44,0.965,0.139,1.988,1.715
LUX,2025,1.44,1.332,0.543,1.988,2.416
MKD,2000,0.905,1.544,0.238,0.978,0.656
MKD,2001,0.905,1.544,0.238,0.978,0.656
MKD,2002,0.905,1.544,0.238,0.978,0.656
MKD,2003,0.905,1.544,0.238,0.978,0.656
MKD,2004,0.905,1.544,0.238,0.978,0.656
MKD,2005,0.905,1.544,0.238,0.978,0.656
MKD,2006,0.713,1.336,0.037,0.978,0.656
MKD,2007,0.713,1.336,0.037,0.978,0.656
MKD,2008,0.495,1.039,0.037,0.978,0.656
MKD,2009,0.495,1.039,0.037,0.978,0.656
MKD,2010,0.449,1.039,0.037,0.978,0.656
MKD,2011,0.449,0.669,-0.346,0.936,0.541
MKD,2012,0.449,0.669,-0.346,0.936,0.541
MKD,2013,0.301,0.29,-0.346,0.936,0.541
MKD,2014,0.301,-0.059,-0.346,0.936,0.541
MKD,2015,0.301,-0.287,-0.779,0.936,0.541
MKD,2016,0.057,-0.232,-0.779,0.559,0.541
MKD,2017,0.711,-0.115,-0.891,0.946,0.564
MKD,2018,0.395,-0.115,-0.745,0.946,0.564
MKD,2019,0.744,-0.406,-0.239,0.946,0.482
MKD,2020,0.743,-0.53,-0.465,0.952,0.271
MKD,2021,0.704,-0.392,-0.036,0.952,0.351
MKD,2022,0.372,-0.392,-0.127,0.952,0.453
MKD,2023,0.291,-0.392,-0.192,1.192,0.453
MKD,2024,0.706,-0.392,-0.296,0.966,0.453
MKD,2025,0.439,-0.392,-0.638,0.966,0.453
MYS,2000,0.228,1.151,1.636,0.482,1.165
MYS,2001,0.228,1.151,1.636,0.482,1.165
MYS,2002,0.228,1.151,1.636,0.482,1.165
MYS,2003,0.228,1.151,1.636,0.482,1.165
MYS,2004,0.228,1.151,1.636,0.482,1.165
MYS,2005,0.228,1.151,1.636,0.482,1.165
MYS,2006,0.228,1.151,1.636,0.482,1.165
MYS,2007,0.228,1.151,1.636,0.482,1.165
MYS,2008,0.228,1.151,1.636,0.482,1.165
MYS,2009,0.228,1.151,1.636,-0.186,1.165
MYS,2010,0.228,1.151,1.636,-0.264,0.737
MYS,2011,0.228,1.151,1.636,-0.264,0.737
MYS,2012,0.228,1.151,1.636,-0.264,0.737
MYS,2013,0.228,1.151,1.636,-0.264,0.737
MYS,2014,0.228,1.151,1.636,-0.264,0.737
MYS,2015,-0.055,0.954,1.636,-0.264,0.737
MYS,2016,-0.262,0.954,1.636,-0.264,0.737
MYS,2017,-0.262,0.954,1.636,-0.264,0.737
MYS,2018,0.661,1.182,1.636,0.498,0.737
MYS,2019,0.661,1.243,1.257,1.234,0.834
MYS,2020,0.401,0.932,1.638,0.795,0.762
MYS,2021,-0.046,1.004,1.638,0.088,0.848
MYS,2022,-0.046,0.79,1.638,0.641,0.925
MYS,2023,0.61,0.79,1.638,0.635,0.598
MYS,2024,0.684,0.956,1.638,0.635,0.444
MYS,2025,0.684,1.273,1.638,0.635,0.649
MLT,2000,1.103,-0.879,1.737,1.633,0.788
MLT,2001,1.103,-0.879,1.737,1.633,0.788
MLT,2002,1.103,-0.879,1.737,1.633,0.788
MLT,2003,1.103,-0.879,1.737,1.633,0.788
MLT,2004,0.597,-0.879,1.737,1.633,0.788
MLT,2005,0.597,-0.879,1.737,1.633,0.788
MLT,2006,0.597,-0.879,1.737,1.633,0.788
MLT,2007,0.597,-0.879,1.737,1.633,0.788
MLT,2008,0.597,-0.879,1.737,1.633,0.788
MLT,2009,0.597,-0.879,1.737,1.633,0.788
MLT,2010,0.597,-1.075,1.737,1.633,0.788
MLT,2011,0.597,-1.075,1.737,1.633,0.788
MLT,2012,0.597,-1.075,1.737,1.633,0.788
MLT,2013,-0.073,-1.075,1.737,1.337,0.788
MLT,2014,-0.073,-1.075,1.737,1.337,0.788
MLT,2015,-0.26,-1.075,1.737,1.337,0.788
MLT,2016,-0.26,-1.075,1.737,1.337,0.788
MLT,2017,-0.26,-1.075,1.737,1.337,0.788
MLT,2018,-0.26,-1.075,1.737,1.337,0.788
MLT,2019,-0.26,-1.075,1.737,1.337,0.788
MLT,2020,-0.452,-1.475,1.737,1.337,0.788
MLT,2021,-0.293,-1.475,1.737,1.337,0.788
MLT,2022,0.015,-1.06,1.154,1.337,1.177
MLT,2023,0.015,-1.06,1.76,1.337,1.177
MLT,2024,0.015,-1.06,1.76,1.337,1.177
MLT,2025,0.015,-1.06,1.76,1.337,1.177
MUS,2000,-0.268,1.294,1.706,1.163,-0.467
MUS,2001,-0.268,1.294,1.706,1.163,-0.467
MUS,2002,-0.268,1.294,1.706,1.163,-0.467
MUS,2003,-0.268,1.294,1.706,1.163,-0.467
MUS,2004,-0.268,1.294,1.706,1.163,-0.467
MUS,2005,-0.268,1.294,1.706,1.163,-0.467
MUS,2006,-0.268,1.294,1.706,1.163,-0.467
MUS,2007,-0.268,1.294,1.706,1.163,-0.467
MUS,2008,-0.268,1.294,1.706,1.163,-0.467
MUS,2009,-0.268,1.294,1.706,1.163,-0.467
MUS,2010,-0.268,1.294,1.706,1.163,-0.234
MUS,2011,-0.268,1.294,1.706,1.163,-0.234
MUS,2012,-0.268,1.294,1.706,1.163,-0.234
MUS,2013,-0.268,1.294,1.706,1.163,-0.234
MUS,2014,-0.473,1.165,1.022,0.932,-0.308
MUS,2015,-0.473,1.165,1.022,0.932,-0.308
MUS,2016,-0.473,1.165,1.022,0.932,-0.308
MUS,2017,-0.473,1.165,1.022,0.932,-0.308
MUS,2018,-0.473,1.165,1.022,0.932,-0.308
MUS,2019,-0.765,0.618,1.022,0.676,-0.308
MUS,2020,-1.034,0.493,1.022,0.624,-0.625
MUS,2021,-0.77,0.155,1.022,0.624,-0.657
MUS,2022,-1.071,0.155,1.022,0.624,-0.657
MUS,2023,-1.071,0.155,1.022,0.624,-0.657
MUS,2024,-1.105,0.126,1.447,1.047,-0.644
MUS,2025,0.554,1.102,1.911,1.518,0.409
MNE,2000,0.819,0.481,-0.314,1.451,0.489
MNE,2001,0.819,0.481,-0.314,1.451,0.489
MNE,2002,0.819,0.481,-0.314,1.451,0.489
MNE,2003,0.819,0.481,-0.314,1.451,0.489
MNE,2004,0.819,0.481,-0.314,1.451,0.489
MNE,2005,0.819,0.481,-0.314,1.451,0.489
MNE,2006,0.819,0.481,-0.314,1.451,0.489
MNE,2007,0.819,0.481,-0.314,1.451,0.489
MNE,2008,0.819,0.481,-0.314,1.451,0.489
MNE,2009,0.819,0.481,-0.314,1.451,0.489
MNE,2010,0.819,-0.005,-0.314,1.451,0.304
MNE,2011,0.819,-0.005,-0.314,1.451,0.304
MNE,2012,0.819,-0.005,-0.314,1.451,0.304
MNE,2013,0.754,-0.005,-0.621,1.36,0.304
MNE,2014,0.754,-0.17,-0.621,1.36,0.304
MNE,2015,0.754,-0.17,-0.859,1.36,0.188
MNE,2016,0.754,-0.17,-0.859,1.36,0.188
MNE,2017,0.62,-1.118,-0.859,1.36,0.188
MNE,2018,0.62,-1.118,-0.859,1.36,0.188
MNE,2019,0.208,-1.302,-1.059,0.243,-0.331
MNE,2020,0.247,-1.36,-1.442,0.095,-0.331
MNE,2021,0.266,-2.028,-2.093,0.095,-1.097
MNE,2022,0.403,-2.028,-2.903,0.388,-1.097
MNE,2023,0.433,-1.155,-2.308,0.608,-0.314
MNE,2024,0.433,-0.8,-1.662,0.608,-0.371
MNE,2025,0.433,-0.8,-1.662,0.608,-0.371
NZL,2000,2.097,2.093,1.662,2.707,2.792
NZL,2001,2.097,2.093,1.662,2.707,2.792
NZL,2002,2.097,2.093,1.662,2.707,2.792
NZL,2003,2.097,2.093,1.662,2.707,2.792
NZL,2004,2.097,2.093,1.662,2.707,2.792
NZL,2005,2.097,2.093,1.662,2.707,2.792
NZL,2006,2.097,2.093,1.662,2.707,2.792
NZL,2007,2.097,2.093,1.662,2.707,2.792
NZL,2008,2.097,2.093,1.662,2.707,2.792
NZL,2009,2.097,2.093,1.662,2.707,2.792
NZL,2010,2.097,2.093,1.662,2.707,2.792
NZL,2011,2.097,2.093,1.662,2.707,2.792
NZL,2012,2.097,2.093,1.662,2.707,2.792
NZL,2013,2.097,2.093,1.662,2.707,2.792
NZL,2014,2.097,2.093,1.662,2.707,2.792
NZL,2015,2.097,2.093,1.662,2.707,2.792
NZL,2016,2.097,2.093,1.662,2.707,2.792
NZL,2017,2.097,2.093,1.662,2.707,2.792
NZL,2018,2.097,2.093,1.662,2.707,2.792
NZL,2019,2.097,1.74,1.662,2.707,2.135
NZL,2020,2.097,1.457,1.027,2.707,2.135
NZL,2021,2.097,1.457,1.027,2.707,2.135
NZL,2022,2.097,0.886,0.835,2.707,1.496
NZL,2023,2.097,0.886,0.835,2.707,1.496
NZL,2024,2.555,0.886,0.835,2.707,1.496
NZL,2025,0.98,0.886,0.429,2.707,1.496
NOR,2000,1.813,1.632,0.755,1.963,2.396
NOR,2001,1.813,1.632,0.755,1.963,2.396
NOR,2002,1.813,1.632,0.755,1.963,2.396
NOR,2003,1.813,1.632,0.755,1.963,2.396
NOR,2004,1.813,1.632,0.755,1.963,2.396
NOR,2005,1.813,1.632,0.755,1.963,2.396
NOR,2006,1.813,1.632,0.755,1.963,2.396
NOR,2007,1.813,1.632,0.755,1.963,2.396
NOR,2008,1.813,1.632,0.755,1.963,2.396
NOR,2009,1.813,1.632,0.755,1.963,2.396
NOR,2010,1.813,1.632,0.755,1.963,2.396
NOR,2011,1.813,1.632,0.755,1.963,2.396
NOR,2012,1.813,1.632,0.755,1.963,2.396
NOR,2013,1.813,1.632,0.755,1.963,2.396
NOR,2014,1.813,1.269,0.459,1.963,2.396
NOR,2015,1.813,1.269,0.459,1.963,2.028
NOR,2016,1.813,1.269,0.459,1.963,2.028
NOR,2017,1.813,1.269,0.459,1.963,2.028
NOR,2018,1.813,1.269,0.459,1.963,2.028
NOR,2019,1.813,1.269,0.459,1.963,2.205
NOR,2020,2.558,1.335,0.368,1.963,1.488
NOR,2021,2.558,1.773,0.219,1.963,1.488
NOR,2022,2.558,1.773,0.157,1.963,1.097
NOR,2023,2.558,1.773,0.157,1.963,1.097
NOR,2024,2.558,1.773,0.211,2.607,1.097
NOR,2025,2.558,1.773,0.211,2.607,1.097
OMN,2000,-0.313,1.497,-0.006,0.283,-0.013
OMN,2001,-0.313,1.497,-0.006,0.283,-0.013
OMN,2002,-0.313,1.497,-0.006,0.283,-0.013
OMN,2003,-0.313,1.497,-0.006,0.283,-0.013
OMN,2004,-0.313,1.497,-0.006,0.283,-0.013
OMN,2005,-0.313,1.497,-0.006,0.283,-0.013
OMN,2006,-0.313,1.497,-0.006,0.283,-0.013
OMN,2007,-0.67,1.497,-0.006,0.283,-0.013
OMN,2008,-0.324,1.497,-0.006,0.283,-0.013
OMN,2009,-0.324,1.497,-0.006,0.283,-0.013
OMN,2010,-0.324,1.497,-0.006,0.283,-0.013
OMN,2011,-0.324,1.497,-0.006,0.283,-0.013
OMN,2012,-0.324,1.497,-0.006,0.283,-0.013
OMN,2013,-0.324,1.497,-0.006,0.283,-0.013
OMN,2014,-0.324,1.497,-0.006,0.283,-0.013
OMN,2015,-0.324,1.497,-0.006,0.283,-0.013
OMN,2016,-0.324,1.497,-0.006,0.283,-0.013
OMN,2017,-0.324,1.497,-0.006,0.283,-0.013
OMN,2018,-0.324,1.497,-0.006,0.283,-0.013
OMN,2019,-0.324,1.497,-0.006,0.283,-0.013
OMN,2020,-0.264,1.497,-0.006,0.283,-0.013
OMN,2021,-0.264,1.497,-0.006,0.283,-0.013
OMN,2022,-0.264,1.497,-0.006,0.616,0.083
OMN,2023,-0.264,1.497,-0.006,0.616,0.083
OMN,2024,-0.264,1.497,-0.006,0.616,0.083
OMN,2025,-0.264,1.497,-0.006,0.616,0.083
PRY,2000,1.194,1.275,1.778,0.835,0.748
PRY,2001,1.194,1.275,1.778,0.835,0.748
PRY,2002,1.194,1.275,1.778,0.835,0.748
PRY,2003,1.194,1.275,1.778,0.835,0.748
PRY,2004,1.194,1.275,1.778,0.835,0.748
PRY,2005,1.194,1.275,1.778,0.835,0.748
PRY,2006,1.194,1.275,1.778,0.835,0.748
PRY,2007,1.194,1.275,1.778,0.835,0.748
PRY,2008,0.676,0.56,1.907,1.382,0.748
PRY,2009,0.676,0.56,1.907,1.382,0.748
PRY,2010,0.676,0.56,1.907,1.382,0.748
PRY,2011,0.676,0.56,1.907,1.382,0.748
PRY,2012,0.213,0.56,1.768,1.267,0.748
PRY,2013,0.031,-0.724,1.768,0.82,0.748
PRY,2014,0.031,-0.724,1.768,0.82,0.748
PRY,2015,0.031,-0.724,1.768,0.82,0.748
PRY,2016,0.031,-0.724,1.768,0.82,0.748
PRY,2017,0.031,-0.724,1.768,0.82,0.748
PRY,2018,0.031,-0.724,1.768,0.82,0.748
PRY,2019,0.201,-0.29,1.106,0.976,0.748
PRY,2020,0.046,-0.29,1.774,0.826,0.443
PRY,2021,0.204,-0.618,1.774,0.489,1.2
PRY,2022,0.414,-0.252,1.774,1.159,1.2
PRY,2023,0.232,-0.591,1.774,1.159,0.741
PRY,2024,0.232,-0.591,1.774,1.159,0.741
PRY,2025,0.055,-0.591,1.774,1.159,1.366
ROU,2000,1.816,2.283,0.917,2.024,1.762
ROU,2001,1.816,2.283,0.917,2.024,1.762
ROU,2002,1.816,2.283,0.917,2.024,1.762
ROU,2003,1.816,2.283,0.917,2.024,1.762
ROU,2004,2.039,2.52,0.917,2.024,2.029
ROU,2005,2.039,2.52,0.917,2.024,2.029
ROU,2006,2.039,2.52,0.917,2.024,2.029
ROU,2007,2.039,2.52,0.917,2.024,2.029
ROU,2008,2.039,2.52,0.917,2.024,2.029
ROU,2009,2.039,2.046,0.917,2.346,2.029
ROU,2010,1.549,0.967,0.509,1.97,1.418
ROU,2011,1.549,0.967,0.509,1.97,1.418
ROU,2012,1.395,0.967,0.509,1.97,1.418
ROU,2013,1.395,0.967,0.509,1.97,1.418
ROU,2014,1.442,0.794,0.509,1.97,1.418
ROU,2015,1.372,0.694,0.428,1.97,1.418
ROU,2016,1.454,0.694,0.362,1.97,1.418
ROU,2017,0.774,0.507,0.362,1.215,0.805
ROU,2018,0.372,0.507,0.362,1.215,0.805
ROU,2019,0.788,0.507,0.18,1.215,0.805
ROU,2020,1.881,0.455,0.151,2.059,0.573
ROU,2021,1.881,0.073,0.151,2.059,0.629
ROU,2022,1.102,0.252,-0.05,2.059,0.629
ROU,2023,0.961,-0.208,-0.05,2.059,0.307
ROU,2024,0.562,-0.247,-1.621,1.198,-0.216
ROU,2025,1.229,-0.002,-1.295,1.437,0.211
STP,2000,2.038,1.214,1.896,2.334,1.664
STP,2001,2.038,1.214,1.896,2.334,1.664
STP,2002,2.038,1.214,1.896,2.334,1.664
STP,2003,2.038,1.214,1.896,2.334,1.664
STP,2004,2.038,1.214,1.896,2.334,1.664
STP,2005,2.038,1.214,1.896,2.334,1.664
STP,2006,2.038,1.214,1.896,2.334,1.664
STP,2007,2.038,1.214,1.896,2.334,1.664
STP,2008,2.038,1.214,1.896,2.334,1.664
STP,2009,2.038,1.214,1.896,2.334,1.664
STP,2010,2.038,1.214,1.896,2.334,1.664
STP,2011,2.038,1.214,1.896,2.334,1.664
STP,2012,2.038,1.214,1.896,2.334,1.664
STP,2013,2.038,1.214,1.896,2.334,1.664
STP,2014,2.038,1.214,1.896,2.334,1.664
STP,2015,2.038,1.214,1.896,2.334,1.664
STP,2016,2.038,1.214,1.896,2.334,1.664
STP,2017,2.038,1.214,1.896,2.334,1.664
STP,2018,2.038,1.214,1.896,2.334,1.664
STP,2019,2.038,1.214,1.896,2.334,1.664
STP,2020,2.038,1.214,1.896,2.334,1.664
STP,2021,2.038,1.214,1.896,2.334,1.664
STP,2022,2.038,1.214,1.896,2.334,1.664
STP,2023,2.038,1.214,1.896,1.627,1.664
STP,2024,1.256,0.874,1.521,1.759,1.202
STP,2025,1.256,0.874,1.521,1.759,1.202
SAU,2000,-0.804,1.308,1.011,0.027,-0.358
SAU,2001,-0.804,1.308,1.011,0.027,-0.358
SAU,2002,-0.804,1.308,1.011,0.027,-0.358
SAU,2003,-0.804,1.308,1.011,0.027,-0.358
SAU,2004,-0.804,1.308,1.011,0.027,-0.358
SAU,2005,-0.804,1.308,1.011,0.027,-0.358
SAU,2006,-0.804,1.308,1.011,0.027,-0.358
SAU,2007,-0.804,1.308,1.011,0.027,-0.358
SAU,2008,-0.804,1.308,1.011,0.027,-0.358
SAU,2009,-0.804,1.308,1.011,0.027,-0.358
SAU,2010,-0.804,1.308,1.011,0.027,-0.358
SAU,2011,-1.865,1.308,0.224,-0.878,-0.358
SAU,2012,-1.865,1.308,0.224,-0.878,-0.358
SAU,2013,-1.865,1.308,0.224,-0.878,-0.358
SAU,2014,-1.865,1.308,0.224,-0.878,-0.358
SAU,2015,-2.363,1.308,0.224,-1.113,-0.358
SAU,2016,-2.312,1.308,0.224,-1.768,-0.358
SAU,2017,-2.312,1.308,0.224,-1.768,-0.358
SAU,2018,-2.555,1.308,0.224,-2.195,-0.358
SAU,2019,-2.555,1.308,0.224,-2.195,-0.358
SAU,2020,-2.062,1.308,-0.674,-2.195,-0.624
SAU,2021,-2.062,1.308,-0.674,-2.195,-0.875
SAU,2022,-2.062,1.726,-0.674,-1.662,-0.875
SAU,2023,-2.062,1.726,-0.674,-1.662,-0.875
SAU,2024,-2.062,1.726,-0.674,-1.662,-0.875
SAU,2025,-2.062,1.726,-0.674,-1.662,-0.875
SRB,2000,-0.321,0.105,0.553,0.773,-1.099
SRB,2001,0.506,1.13,0.553,1.101,0.053
SRB,2002,0.506,1.13,0.553,1.101,0.053
SRB,2003,0.506,1.13,0.553,1.101,0.053
SRB,2004,0.506,1.13,0.553,1.101,0.053
SRB,2005,0.506,1.13,0.553,1.101,0.053
SRB,2006,0.506,1.13,0.553,1.101,0.053
SRB,2007,0.506,0.834,0.553,1.101,0.053
SRB,2008,0.506,0.795,0.553,0.509,0.053
SRB,2009,0.341,0.795,0.553,0.509,0.053
SRB,2010,-0.028,0.66,-0.082,0.509,0.194
SRB,2011,-0.028,0.66,-0.082,0.509,0.194
SRB,2012,-0.278,0.66,-0.082,0.509,0.194
SRB,2013,-0.823,-0.237,-0.513,0.442,-0.78
SRB,2014,-1.053,-0.59,-0.559,0.442,-0.78
SRB,2015,-1.216,-0.59,-0.559,0.043,-0.897
SRB,2016,-1.216,-0.946,-1.032,-0.079,-0.897
SRB,2017,-1.739,-1.053,-1.032,-0.207,-0.982
SRB,2018,-1.739,-1.053,-1.032,-0.514,-1.073
SRB,2019,-1.443,-1.141,-1.032,-0.705,-1.165
SRB,2020,-1.884,-1.856,-1.032,-1.208,-1.545
SRB,2021,-1.586,-1.757,-1.032,-0.996,-1.409
SRB,2022,-1.586,-1.948,-1.4,-0.885,-1.305
SRB,2023,-1.936,-2.143,-1.798,-1.14,-1.676
SRB,2024,-2.091,-2.392,-1.556,-1.005,-1.676
SRB,2025,-2.331,-2.392,-1.985,-1.005,-1.555
SYC,2000,0.348,0.162,0.451,0.63,0.164
SYC,2001,0.348,0.162,0.451,0.63,0.164
SYC,2002,0.348,0.162,0.451,0.63,0.164
SYC,2003,0.348,0.162,0.451,0.63,0.164
SYC,2004,0.348,0.162,0.451,0.63,0.164
SYC,2005,0.348,0.162,0.451,0.63,0.164
SYC,2006,0.348,0.162,0.451,0.63,0.164
SYC,2007,0.348,0.162,0.451,0.63,0.164
SYC,2008,0.348,0.162,0.451,0.63,0.164
SYC,2009,0.348,0.162,0.451,0.63,0.164
SYC,2010,0.348,0.162,0.451,0.63,0.164
SYC,2011,0.348,0.162,0.451,0.63,0.164
SYC,2012,0.348,0.162,0.451,0.63,0.164
SYC,2013,0.348,0.162,0.451,0.63,0.164
SYC,2014,0.348,0.162,0.451,0.63,0.164
SYC,2015,0.561,0.524,0.712,0.812,0.365
SYC,2016,1.091,0.524,0.885,0.812,0.365
SYC,2017,1.091,0.524,0.885,0.812,0.365
SYC,2018,1.091,0.524,0.885,0.812,0.365
SYC,2019,1.091,0.524,0.885,0.812,0.365
SYC,2020,1.909,0.524,0.885,1.983,0.365
SYC,2021,1.909,0.524,0.885,1.983,0.365
SYC,2022,2.319,0.524,0.885,1.983,0.365
SYC,2023,2.319,0.524,1.488,1.983,0.365
SYC,2024,2.319,0.524,2.391,1.983,0.365
SYC,2025,2.319,0.955,2.391,1.983,0.365
SGP,2000,0.972,1.978,1.501,1.17,1.364
SGP,2001,0.972,1.978,1.501,1.17,1.364
SGP,2002,0.972,1.978,1.501,1.17,1.364
SGP,2003,0.972,1.978,1.501,1.17,1.364
SGP,2004,0.972,1.681,1.501,1.17,1.364
SGP,2005,0.972,1.681,1.501,1.154,1.364
SGP,2006,0.972,1.681,1.501,1.154,1.364
SGP,2007,0.972,1.681,1.501,1.154,1.364
SGP,2008,0.972,1.681,1.501,1.154,1.364
SGP,2009,0.972,1.681,1.501,1.154,1.364
SGP,2010,0.972,1.681,1.501,1.154,1.364
SGP,2011,0.972,1.505,1.501,1.154,1.364
SGP,2012,0.739,1.063,1.501,1.083,0.997
SGP,2013,0.739,1.063,1.501,1.083,0.997
SGP,2014,0.739,1.063,1.501,0.703,0.997
SGP,2015,0.739,1.014,1.188,0.703,0.997
SGP,2016,0.739,1.014,1.188,0.703,0.997
SGP,2017,0.739,1.014,1.188,0.703,0.997
SGP,2018,0.739,1.014,1.188,0.703,0.997
SGP,2019,1.077,1.014,1.188,0.703,0.997
SGP,2020,0.909,1.014,0.531,0.703,0.997
SGP,2021,0.909,1.014,0.531,0.703,0.997
SGP,2022,1.17,1.014,0.546,0.703,0.997
SGP,2023,1.17,1.014,0.546,0.703,0.997
SGP,2024,1.086,1.014,0.546,0.703,0.997
SGP,2025,1.407,1.014,0.546,0.703,0.997
SVK,2000,2.697,2.472,2.344,2.409,2.502
SVK,2001,2.697,2.472,2.284,2.409,2.502
SVK,2002,2.697,2.472,2.284,2.409,2.502
SVK,2003,2.697,2.093,2.284,2.409,2.502
SVK,2004,2.697,2.093,2.284,2.409,2.502
SVK,2005,2.697,2.093,2.284,2.409,2.502
SVK,2006,2.697,2.093,2.284,2.409,2.502
SVK,2007,2.431,2.093,2.284,2.409,2.502
SVK,2008,2.005,2.093,2.284,2.409,2.502
SVK,2009,2.005,2.093,2.284,2.409,2.502
SVK,2010,2.005,1.847,2.218,2.409,2.502
SVK,2011,2.076,1.409,2.218,2.409,2.502
SVK,2012,1.863,1.18,1.666,2.409,2.502
SVK,2013,1.863,1.077,1.353,2.409,2.502
SVK,2014,1.863,1.077,0.908,2.409,2.502
SVK,2015,1.714,0.938,0.69,2.156,1.936
SVK,2016,1.714,0.938,0.69,2.156,1.936
SVK,2017,1.714,0.938,0.69,2.156,1.936
SVK,2018,1.764,0.938,0.69,2.156,1.936
SVK,2019,1.776,0.653,0.469,2.411,1.936
SVK,2020,1.897,0.501,0.469,2.347,1.407
SVK,2021,1.72,0.293,0.469,2.347,2.342
SVK,2022,1.588,0.293,0.398,2.347,2.342
SVK,2023,0.573,0.04,0.388,1.348,1.842
SVK,2024,-0.149,-0.212,-0.381,0.913,1.164
SVK,2025,-0.078,-0.184,-0.283,0.913,1.075
SVN,2000,1.868,1.42,2.552,2.343,1.625
SVN,2001,1.868,1.42,2.552,2.343,1.625
SVN,2002,1.868,1.42,2.552,2.343,1.625
SVN,2003,1.868,1.42,2.552,2.343,1.625
SVN,2004,1.66,1.42,2.552,2.343,1.625
SVN,2005,1.158,1.42,2.552,1.545,1.625
SVN,2006,1.053,0.954,2.552,1.545,0.936
SVN,2007,1.053,0.954,2.552,1.545,0.936
SVN,2008,1.053,0.819,2.552,1.545,0.936
SVN,2009,1.863,0.949,2.552,2.35,0.936
SVN,2010,1.863,0.439,2.124,2.35,0.936
SVN,2011,1.213,0.439,2.541,1.534,0.502
SVN,2012,1.307,0.315,2.541,1.534,0.502
SVN,2013,1.866,0.465,2.541,2.354,0.688
SVN,2014,1.866,0.337,2.541,2.354,0.688
SVN,2015,1.866,0.196,2.541,2.354,0.688
SVN,2016,1.866,0.196,2.541,2.354,0.688
SVN,2017,1.866,0.196,2.133,1.808,0.688
SVN,2018,1.718,0.196,2.133,2.337,0.688
SVN,2019,1.718,-0.548,1.485,1.807,0.159
SVN,2020,-0.781,-1.225,1.815,-0.387,-1.09
SVN,2021,-1.617,-1.225,1.815,-1.123,-1.234
SVN,2022,1.06,-0.201,0.953,1.152,-0.206
SVN,2023,0.897,-0.549,0.229,0.998,-0.433
SVN,2024,1.066,-0.899,0.7,1.497,-0.124
SVN,2025,1.352,-0.899,0.223,1.497,-0.356
SLB,2000,2.235,2.773,2.325,2.017,1.949
SLB,2001,2.235,2.773,2.325,2.017,1.949
SLB,2002,2.235,2.773,2.325,2.017,1.949
SLB,2003,2.235,2.773,2.325,2.017,1.949
SLB,2004,2.235,2.773,2.325,2.017,1.949
SLB,2005,2.235,2.773,2.325,2.017,1.949
SLB,2006,2.235,2.773,2.325,2.017,1.949
SLB,2007,2.235,2.773,2.325,2.017,1.949
SLB,2008,2.235,2.773,2.325,2.017,1.949
SLB,2009,2.235,2.773,2.325,2.017,1.949
SLB,2010,1.493,1.618,2.325,2.171,1.949
SLB,2011,1.493,1.618,2.325,2.171,1.949
SLB,2012,1.493,1.618,2.325,2.171,1.949
SLB,2013,1.493,1.618,2.325,2.171,1.949
SLB,2014,1.493,1.618,2.325,2.171,1.949
SLB,2015,1.493,1.618,2.325,2.171,1.949
SLB,2016,1.493,1.618,2.325,2.171,1.949
SLB,2017,1.493,1.618,2.325,2.171,1.949
SLB,2018,1.493,1.618,2.325,2.171,1.949
SLB,2019,1.493,1.618,2.325,2.171,1.949
SLB,2020,1.493,1.618,2.325,2.171,1.949
SLB,2021,1.493,1.618,1.685,2.171,1.949
SLB,2022,1.493,1.998,1.685,2.171,1.949
SLB,2023,1.493,1.998,2.161,1.682,1.949
SLB,2024,1.493,1.998,1.664,1.682,1.949
SLB,2025,1.493,1.998,1.664,1.216,1.949
VUT,2000,1.568,1.658,0.541,2.338,0.836
VUT,2001,1.568,1.658,0.541,2.338,0.836
VUT,2002,1.568,1.658,0.541,2.338,0.836
VUT,2003,1.568,1.658,0.541,2.338,0.836
VUT,2004,1.568,1.658,0.541,2.338,0.836
VUT,2005,1.568,1.658,0.541,2.338,0.836
VUT,2006,1.568,1.658,0.541,2.338,0.836
VUT,2007,1.568,1.658,0.541,2.338,0.836
VUT,2008,1.568,1.658,0.541,2.338,0.836
VUT,2009,1.568,1.658,0.541,2.338,0.836
VUT,2010,1.568,1.658,0.541,2.338,0.836
VUT,2011,1.568,1.658,0.541,2.338,0.836
VUT,2012,1.568,1.658,0.541,2.338,0.836
VUT,2013,1.568,1.658,0.541,2.338,0.836
VUT,2014,1.568,1.658,0.541,2.338,0.836
VUT,2015,1.568,1.658,0.541,2.338,0.836
VUT,2016,1.568,1.658,0.541,2.338,0.836
VUT,2017,1.568,1.658,0.541,2.338,0.836
VUT,2018,1.568,1.658,0.541,2.338,0.836
VUT,2019,1.568,1.658,0.541,2.338,0.836
VUT,2020,1.568,1.658,0.541,1.519,0.836
