channel,h,var,coef,se,p,n,countries,cov_M_F,specification
G,2,infl_z,-0.6110685808099264,0.3873187453706071,0.11803263576322959,1259,94,-0.006864623701371529,omit_Sub-Saharan Africa
G,2,gov_eff_z,-1.8182394221878335,1.239847742791202,0.14588486358902536,1259,94,-0.006864623701371529,omit_Sub-Saharan Africa
G,2,growth_lag,-0.13655612916306417,0.11548469244589886,0.24003724358271558,1259,94,-0.006864623701371529,omit_Sub-Saharan Africa
G,2,lgdp_pc,-2.7994235083669716,3.566265999531496,0.43446434887101076,1259,94,-0.006864623701371529,omit_Sub-Saharan Africa
N,2,M_z,1.7578118784726708,2.2134113811390215,0.4291889658573004,1192,91,0.16515966732977405,omit_Sub-Saharan Africa
N,2,MxW_F,-1.0769933682254729,1.588110529967063,0.4994100304610925,1192,91,0.16515966732977405,omit_Sub-Saharan Africa
N,2,MxW_T,0.9375879383318555,2.9770924316968856,0.7535406913540079,1192,91,0.16515966732977405,omit_Sub-Saharan Africa
N,2,MxW_I,-3.73339070535068,2.0097600704533614,0.06649148555110326,1192,91,0.16515966732977405,omit_Sub-Saharan Africa
N,2,W_F,7.023807882797212,1.8720904627326613,0.00031035753959748164,1192,91,0.16515966732977405,omit_Sub-Saharan Africa
N,2,W_T,14.77667558139463,5.603676852457597,0.009853764950294793,1192,91,0.16515966732977405,omit_Sub-Saharan Africa
N,2,W_I,3.5310431579627655,3.1597863922994547,0.2667572982237444,1192,91,0.16515966732977405,omit_Sub-Saharan Africa
N,2,infl_z,-0.04575686808746715,1.1862047021128335,0.9693153287745503,1192,91,0.16515966732977405,omit_Sub-Saharan Africa
N,2,gov_eff_z,-2.6625100635511973,4.789644876009837,0.5796662056624307,1192,91,0.16515966732977405,omit_Sub-Saharan Africa
N,2,growth_lag,0.157891723362812,0.3539225229721697,0.6565824264607282,1192,91,0.16515966732977405,omit_Sub-Saharan Africa
N,2,lgdp_pc,-35.963461431893386,14.236335374401097,0.013279380026292493,1192,91,0.16515966732977405,omit_Sub-Saharan Africa
N,2,outcome_lag,-0.2517244028226339,0.07051580446988552,0.0005757614239536225,1192,91,0.16515966732977405,omit_Sub-Saharan Africa
I,2,M_z,-0.2846505174438436,0.34819838486542004,0.4163803883565536,789,72,-0.008720075594523686,omit_Sub-Saharan Africa
I,2,MxW_F,0.18192945980610425,0.11404893060333703,0.11511229442530443,789,72,-0.008720075594523686,omit_Sub-Saharan Africa
I,2,MxW_T,-0.20529782414988568,0.414006209070819,0.6215099023860878,789,72,-0.008720075594523686,omit_Sub-Saharan Africa
I,2,MxW_I,0.022968110329984304,0.2295906746417664,0.9205949985030875,789,72,-0.008720075594523686,omit_Sub-Saharan Africa
I,2,W_F,-0.04446517072781367,0.16263449480885658,0.785335247619434,789,72,-0.008720075594523686,omit_Sub-Saharan Africa
I,2,W_T,-0.3047698683267852,0.5978361099864201,0.6117808055725574,789,72,-0.008720075594523686,omit_Sub-Saharan Africa
I,2,W_I,-3.94378536338433,0.7303064281953604,8.394316905505299e-07,789,72,-0.008720075594523686,omit_Sub-Saharan Africa
I,2,infl_z,0.1026290131472358,0.13680648974678217,0.4556272273634604,789,72,-0.008720075594523686,omit_Sub-Saharan Africa
I,2,gov_eff_z,-0.05644475563631962,0.6599162729290851,0.9320782378538209,789,72,-0.008720075594523686,omit_Sub-Saharan Africa
I,2,growth_lag,-0.03582384634519289,0.02282400935465794,0.12096177986703681,789,72,-0.008720075594523686,omit_Sub-Saharan Africa
I,2,lgdp_pc,-0.02126649407468839,1.880213042178097,0.9910072948457312,789,72,-0.008720075594523686,omit_Sub-Saharan Africa
T,2,M_z,-3.3583809074479345,2.1457898932351407,0.12102993196736905,1204,92,-0.36813303249716667,omit_Sub-Saharan Africa
T,2,MxW_F,-1.3216452512735797,0.6452775116172274,0.04342354147762217,1204,92,-0.36813303249716667,omit_Sub-Saharan Africa
T,2,MxW_T,-5.065498817233142,2.5405495703457865,0.0491611249710202,1204,92,-0.36813303249716667,omit_Sub-Saharan Africa
T,2,MxW_I,-1.9059903279681336,1.532888641359237,0.21691513014522726,1204,92,-0.36813303249716667,omit_Sub-Saharan Africa
T,2,W_F,2.2244052200792823,0.8696764400193797,0.01218909901874819,1204,92,-0.36813303249716667,omit_Sub-Saharan Africa
T,2,W_T,-8.439054444185073,3.3200419123088385,0.012717796115155378,1204,92,-0.36813303249716667,omit_Sub-Saharan Africa
T,2,W_I,4.156344024395198,3.3330785909967684,0.21559804350374234,1204,92,-0.36813303249716667,omit_Sub-Saharan Africa
T,2,infl_z,0.7291838056622364,0.987003510708613,0.4619385729013607,1204,92,-0.36813303249716667,omit_Sub-Saharan Africa
T,2,gov_eff_z,-0.011689070968391446,3.8762968185071585,0.9976005634282928,1204,92,-0.36813303249716667,omit_Sub-Saharan Africa
T,2,growth_lag,-0.2151271999527768,0.19876881511061328,0.28197950433386476,1204,92,-0.36813303249716667,omit_Sub-Saharan Africa
T,2,lgdp_pc,-7.415320615574554,9.895504958038774,0.45557153635552067,1204,92,-0.36813303249716667,omit_Sub-Saharan Africa
T,2,outcome_lag,-0.2903992129562306,0.04928539639082317,6.35267704198582e-08,1204,92,-0.36813303249716667,omit_Sub-Saharan Africa
F,2,M_z,1.4240413594170738,0.811862106316541,0.08271726526312301,1211,94,0.15372253251112172,omit_Sub-Saharan Africa
F,2,MxW_F,1.0818485111075575,0.37218836895454344,0.004565551611914036,1211,94,0.15372253251112172,omit_Sub-Saharan Africa
F,2,MxW_T,-0.6313318893613393,0.8113274141901727,0.4384576779987582,1211,94,0.15372253251112172,omit_Sub-Saharan Africa
F,2,MxW_I,-0.5013250645800245,0.5263117452505239,0.3432999457907536,1211,94,0.15372253251112172,omit_Sub-Saharan Africa
F,2,W_F,-5.491005894402454,0.4302533880087423,3.742682418878843e-22,1211,94,0.15372253251112172,omit_Sub-Saharan Africa
F,2,W_T,-3.2367769016126564,1.4029767271836755,0.023269858998697126,1211,94,0.15372253251112172,omit_Sub-Saharan Africa
F,2,W_I,-0.3606019384771101,0.9752451270820767,0.7124055663485397,1211,94,0.15372253251112172,omit_Sub-Saharan Africa
F,2,infl_z,0.6411157946218459,0.4864057117448844,0.1907182347787531,1211,94,0.15372253251112172,omit_Sub-Saharan Africa
F,2,gov_eff_z,0.9808530155339075,1.510231116281005,0.5176341403440949,1211,94,0.15372253251112172,omit_Sub-Saharan Africa
F,2,growth_lag,-0.1578719444332186,0.06727609419040821,0.021066910382417512,1211,94,0.15372253251112172,omit_Sub-Saharan Africa
F,2,lgdp_pc,-9.07815055138692,3.485725266536645,0.010715169680687498,1211,94,0.15372253251112172,omit_Sub-Saharan Africa
G,2,M_z,-1.6908149471934457,1.195984312862294,0.16163044948401392,879,75,0.40640727766043977,omit_Europe & Central Asia
G,2,MxW_F,-0.9048411146083355,0.8807937342219062,0.307624628860671,879,75,0.40640727766043977,omit_Europe & Central Asia
G,2,MxW_T,0.5844749651167109,1.1150076392895285,0.6017135713777573,879,75,0.40640727766043977,omit_Europe & Central Asia
G,2,MxW_I,-0.8546414195629871,0.9027104250670624,0.34684737671997595,879,75,0.40640727766043977,omit_Europe & Central Asia
G,2,W_F,0.7611686101356128,1.044103431169394,0.4682926548264295,879,75,0.40640727766043977,omit_Europe & Central Asia
G,2,W_T,4.227291576602493,1.567579698609349,0.00866634583431337,879,75,0.40640727766043977,omit_Europe & Central Asia
G,2,W_I,-0.8210349598887665,1.4268166052566313,0.5667453331603206,879,75,0.40640727766043977,omit_Europe & Central Asia
G,2,infl_z,-1.554348042241607,0.6464933127046623,0.018707730613312948,879,75,0.40640727766043977,omit_Europe & Central Asia
G,2,gov_eff_z,-0.9893673264642142,1.4141776387452731,0.4863667526296756,879,75,0.40640727766043977,omit_Europe & Central Asia
G,2,growth_lag,-0.2903119337551092,0.1001848715875174,0.004941413398296147,879,75,0.40640727766043977,omit_Europe & Central Asia
G,2,lgdp_pc,-8.843209756211635,4.871073870035326,0.07350557055709872,879,75,0.40640727766043977,omit_Europe & Central Asia
N,2,M_z,-1.9935327280343922,4.366681764643199,0.6494619285326462,798,69,-1.0539524944777163,omit_Europe & Central Asia
N,2,MxW_F,0.921709595941921,4.256347748328069,0.8292078609112765,798,69,-1.0539524944777163,omit_Europe & Central Asia
N,2,MxW_T,3.867162977455185,3.1258282765919603,0.2202814880532465,798,69,-1.0539524944777163,omit_Europe & Central Asia
N,2,MxW_I,3.790506458956644,4.053028599673953,0.3529801493311558,798,69,-1.0539524944777163,omit_Europe & Central Asia
N,2,W_F,4.135696988715157,3.9009012274635473,0.29280935417958365,798,69,-1.0539524944777163,omit_Europe & Central Asia
N,2,W_T,10.621540108836601,5.957156618282908,0.07905128988670693,798,69,-1.0539524944777163,omit_Europe & Central Asia
N,2,W_I,-2.465790271658566,6.654932686874518,0.7121462530310978,798,69,-1.0539524944777163,omit_Europe & Central Asia
N,2,infl_z,0.02056469718455456,4.600896291707037,0.9964467819820874,798,69,-1.0539524944777163,omit_Europe & Central Asia
N,2,gov_eff_z,-7.7720142908743615,8.453706071838328,0.361156187158261,798,69,-1.0539524944777163,omit_Europe & Central Asia
N,2,growth_lag,-0.09110086769675482,0.49235204088462986,0.8537547308632891,798,69,-1.0539524944777163,omit_Europe & Central Asia
N,2,lgdp_pc,-18.574295342776587,19.349429178364044,0.3404862134277621,798,69,-1.0539524944777163,omit_Europe & Central Asia
N,2,outcome_lag,-0.45589980267695085,0.07572848465566087,7.839510324692764e-08,798,69,-1.0539524944777163,omit_Europe & Central Asia
I,2,M_z,0.7503455202141429,0.6769894786348636,0.2762333483800928,280,32,0.3938326451817781,omit_Europe & Central Asia
I,2,MxW_F,2.4448152143182114,0.7651082392530026,0.0032030224760949103,280,32,0.3938326451817781,omit_Europe & Central Asia
I,2,MxW_T,-0.07301796322860832,0.5468636499869538,0.8946441253916495,280,32,0.3938326451817781,omit_Europe & Central Asia
I,2,MxW_I,-0.014054992081962758,0.27077654944915486,0.9589364413251793,280,32,0.3938326451817781,omit_Europe & Central Asia
I,2,W_F,0.07104377389955352,0.7291363336054588,0.92300779413461,280,32,0.3938326451817781,omit_Europe & Central Asia
I,2,W_T,1.323585005340646,0.8044974196351197,0.1100256754013791,280,32,0.3938326451817781,omit_Europe & Central Asia
I,2,W_I,-5.016342972727233,0.40197735228335996,1.2644316376825362e-13,280,32,0.3938326451817781,omit_Europe & Central Asia
I,2,infl_z,-0.0889563864550485,0.4617718667349385,0.8484963125775061,280,32,0.3938326451817781,omit_Europe & Central Asia
I,2,gov_eff_z,-0.6578174464268334,0.8625566380242277,0.45144444839965053,280,32,0.3938326451817781,omit_Europe & Central Asia
I,2,growth_lag,-0.023611890715191708,0.02624382651079865,0.3752096147069414,280,32,0.3938326451817781,omit_Europe & Central Asia
I,2,lgdp_pc,-0.6394858085203801,2.191527289315651,0.7723840425231766,280,32,0.3938326451817781,omit_Europe & Central Asia
T,2,M_z,-4.936610237045375,3.856424119286648,0.20461884265817623,822,73,1.9055370494567858,omit_Europe & Central Asia
T,2,MxW_F,-3.689237397739801,2.853752906430953,0.20022480329174897,822,73,1.9055370494567858,omit_Europe & Central Asia
T,2,MxW_T,-0.7592975247771514,3.510793592222205,0.8293848383294553,822,73,1.9055370494567858,omit_Europe & Central Asia
T,2,MxW_I,0.2360434983313694,2.1708223993633884,0.9137154678646054,822,73,1.9055370494567858,omit_Europe & Central Asia
T,2,W_F,3.4275564505387326,3.0275402813058596,0.2613379401290566,822,73,1.9055370494567858,omit_Europe & Central Asia
T,2,W_T,-14.062424069977126,5.108333391074968,0.007472100725537617,822,73,1.9055370494567858,omit_Europe & Central Asia
T,2,W_I,-2.280963514745862,3.5920503104420947,0.5274391793781326,822,73,1.9055370494567858,omit_Europe & Central Asia
T,2,infl_z,1.3959127950424963,2.3335962845022964,0.5515963047484942,822,73,1.9055370494567858,omit_Europe & Central Asia
T,2,gov_eff_z,3.8252051493059,5.913002180710257,0.5197445721957468,822,73,1.9055370494567858,omit_Europe & Central Asia
T,2,growth_lag,-0.21477213629075645,0.23271569726709995,0.3591444212788788,822,73,1.9055370494567858,omit_Europe & Central Asia
T,2,lgdp_pc,-24.76573322050492,17.41380456450475,0.15928900274369157,822,73,1.9055370494567858,omit_Europe & Central Asia
T,2,outcome_lag,-0.3530482943135358,0.05863824475457872,6.651690405311195e-08,822,73,1.9055370494567858,omit_Europe & Central Asia
F,2,M_z,1.1449574461094558,0.2905917622809659,0.0001846514362505293,823,74,0.017794405784425607,omit_Europe & Central Asia
F,2,MxW_F,0.9030114501431681,0.35211522416403984,0.012387341198317517,823,74,0.017794405784425607,omit_Europe & Central Asia
F,2,MxW_T,-0.1977886657402979,0.36720349385592205,0.5917774832038548,823,74,0.017794405784425607,omit_Europe & Central Asia
F,2,MxW_I,-0.48427436840606686,0.3439556593545955,0.16338855877724814,823,74,0.017794405784425607,omit_Europe & Central Asia
F,2,W_F,-5.047212417262671,0.3425626869360829,1.4424809585095606e-23,823,74,0.017794405784425607,omit_Europe & Central Asia
F,2,W_T,-1.1093390072067502,0.518985230533257,0.03590537006523027,823,74,0.017794405784425607,omit_Europe & Central Asia
F,2,W_I,-0.13950780998722573,0.5703650403357384,0.8074570959550819,823,74,0.017794405784425607,omit_Europe & Central Asia
F,2,infl_z,-0.03051974647175587,0.4281568739417237,0.9433684933813916,823,74,0.017794405784425607,omit_Europe & Central Asia
F,2,gov_eff_z,1.0132383629543567,0.512118001166641,0.051642960138460564,823,74,0.017794405784425607,omit_Europe & Central Asia
F,2,growth_lag,-0.004527145192410556,0.0427980792272773,0.9160476991856291,823,74,0.017794405784425607,omit_Europe & Central Asia
F,2,lgdp_pc,-2.8341870232529898,2.1418109112543102,0.18987641673709324,823,74,0.017794405784425607,omit_Europe & Central Asia
G,2,M_z,-2.283000181878686,0.7938117946365356,0.0048952403956361796,1297,104,-0.035739285939509216,omit_Latin America & Caribbean
G,2,MxW_F,-0.9264635459262731,0.30992842841109103,0.0034971628210680476,1297,104,-0.035739285939509216,omit_Latin America & Caribbean
G,2,MxW_T,0.39714247616742393,0.9532830719814146,0.6778342679052344,1297,104,-0.035739285939509216,omit_Latin America & Caribbean
G,2,MxW_I,-1.6610448051402493,0.6605882510572831,0.013467462904503454,1297,104,-0.035739285939509216,omit_Latin America & Caribbean
G,2,W_F,1.5769384872967989,0.43048222487360305,0.0003954463614189765,1297,104,-0.035739285939509216,omit_Latin America & Caribbean
G,2,W_T,6.120736782589262,1.8165148358722325,0.0010606705680263834,1297,104,-0.035739285939509216,omit_Latin America & Caribbean
G,2,W_I,-0.16780123846967732,0.8432765053472365,0.8426650205081601,1297,104,-0.035739285939509216,omit_Latin America & Caribbean
G,2,infl_z,-0.5981751409043113,0.39791538121790926,0.1358288508272591,1297,104,-0.035739285939509216,omit_Latin America & Caribbean
G,2,gov_eff_z,-2.712576954573139,1.514485202476352,0.076216261277367,1297,104,-0.035739285939509216,omit_Latin America & Caribbean
G,2,growth_lag,-0.16899293920794078,0.11197505336254608,0.13430877469746966,1297,104,-0.035739285939509216,omit_Latin America & Caribbean
G,2,lgdp_pc,-0.9328071311801258,3.6125582272673435,0.7967582750740676,1297,104,-0.035739285939509216,omit_Latin America & Caribbean
N,2,M_z,-3.2593478011775945,2.5512168979251366,0.20445176524084002,1199,98,1.9902357396881591,omit_Latin America & Caribbean
N,2,MxW_F,-0.6710518562262049,2.0701548174508155,0.7465183352950461,1199,98,1.9902357396881591,omit_Latin America & Caribbean
N,2,MxW_T,3.007708415171945,2.8652431088117782,0.2964543313335849,1199,98,1.9902357396881591,omit_Latin America & Caribbean
N,2,MxW_I,-2.905177306404123,4.126943279191997,0.4831480692143562,1199,98,1.9902357396881591,omit_Latin America & Caribbean
N,2,W_F,7.485051376991627,1.9431733629693329,0.00021031401789235542,1199,98,1.9902357396881591,omit_Latin America & Caribbean
N,2,W_T,11.731625170470627,5.064497427836441,0.02263865589078576,1199,98,1.9902357396881591,omit_Latin America & Caribbean
N,2,W_I,1.0448956530644549,3.5641280818848973,0.7700184462342737,1199,98,1.9902357396881591,omit_Latin America & Caribbean
N,2,infl_z,1.4514002881698196,1.995056959896855,0.46867316172569207,1199,98,1.9902357396881591,omit_Latin America & Caribbean
N,2,gov_eff_z,-5.937147530463002,7.687041973312427,0.44178028468326636,1199,98,1.9902357396881591,omit_Latin America & Caribbean
N,2,growth_lag,-0.03987307785208827,0.40719177756207786,0.9221962035860861,1199,98,1.9902357396881591,omit_Latin America & Caribbean
N,2,lgdp_pc,-14.398269686232776,15.656429975815241,0.3600425716173913,1199,98,1.9902357396881591,omit_Latin America & Caribbean
N,2,outcome_lag,-0.3531053304120831,0.07347097078896125,5.617177344360797e-06,1199,98,1.9902357396881591,omit_Latin America & Caribbean
I,2,M_z,-0.059646378070658854,0.617102122835774,0.9233274789600051,636,60,-0.014318824210610646,omit_Latin America & Caribbean
I,2,MxW_F,0.202048322865808,0.1324112809957661,0.13237431493847382,636,60,-0.014318824210610646,omit_Latin America & Caribbean
I,2,MxW_T,-0.35592496281155706,0.48047773264805943,0.46176913333023656,636,60,-0.014318824210610646,omit_Latin America & Caribbean
I,2,MxW_I,0.13547025655770129,0.384164600213478,0.7256180326370227,636,60,-0.014318824210610646,omit_Latin America & Caribbean
I,2,W_F,-0.023210316998560465,0.19780151947507807,0.9069880269803062,636,60,-0.014318824210610646,omit_Latin America & Caribbean
I,2,W_T,-0.5960540562172264,0.7689275783487631,0.44133167196339385,636,60,-0.014318824210610646,omit_Latin America & Caribbean
I,2,W_I,-3.638899881473144,0.7795515858445262,1.7981044687878834e-05,636,60,-0.014318824210610646,omit_Latin America & Caribbean
I,2,infl_z,0.03814703006656084,0.17043486448746265,0.8236692303092099,636,60,-0.014318824210610646,omit_Latin America & Caribbean
I,2,gov_eff_z,-0.3958586436254362,0.8989153490513117,0.6612757239443494,636,60,-0.014318824210610646,omit_Latin America & Caribbean
I,2,growth_lag,-0.047963289259890754,0.030136149724182194,0.11682939297490741,636,60,-0.014318824210610646,omit_Latin America & Caribbean
I,2,lgdp_pc,0.3076737785179191,2.4260729641106757,0.8995143472063797,636,60,-0.014318824210610646,omit_Latin America & Caribbean
T,2,M_z,-4.8612670590662255,2.61839458034851,0.0662851347901116,1227,102,-0.5174108546289147,omit_Latin America & Caribbean
T,2,MxW_F,-1.6769591284798018,0.8450807249303695,0.04992679604816199,1227,102,-0.5174108546289147,omit_Latin America & Caribbean
T,2,MxW_T,-2.8717777494423027,2.4465631897258473,0.24323531833124765,1227,102,-0.5174108546289147,omit_Latin America & Caribbean
T,2,MxW_I,-2.876532192847604,2.007488010868971,0.15497413959737985,1227,102,-0.5174108546289147,omit_Latin America & Caribbean
T,2,W_F,1.750203998919466,1.0545543870327962,0.10008441797007284,1227,102,-0.5174108546289147,omit_Latin America & Caribbean
T,2,W_T,-10.260527872977319,4.035313529522509,0.012518195271893766,1227,102,-0.5174108546289147,omit_Latin America & Caribbean
T,2,W_I,1.5133017151808392,3.4218471813246807,0.6592560356675351,1227,102,-0.5174108546289147,omit_Latin America & Caribbean
T,2,infl_z,1.4023794198903725,1.186334400860865,0.23993710712798502,1227,102,-0.5174108546289147,omit_Latin America & Caribbean
T,2,gov_eff_z,-0.04431609671157055,5.27487903856395,0.9933133447931778,1227,102,-0.5174108546289147,omit_Latin America & Caribbean
T,2,growth_lag,-0.22551239152509445,0.17781251997212216,0.20762095663959906,1227,102,-0.5174108546289147,omit_Latin America & Caribbean
T,2,lgdp_pc,-3.6085891183226355,11.108829299560838,0.7459742518387131,1227,102,-0.5174108546289147,omit_Latin America & Caribbean
T,2,outcome_lag,-0.33912151755643805,0.050505456199095564,1.1236089818686554e-09,1227,102,-0.5174108546289147,omit_Latin America & Caribbean
F,2,M_z,1.3433680103738448,0.7065697901804896,0.060091162542613576,1224,103,0.1433621512941765,omit_Latin America & Caribbean
F,2,MxW_F,1.1290149661735032,0.4029109944179477,0.006075756121890541,1224,103,0.1433621512941765,omit_Latin America & Caribbean
F,2,MxW_T,-0.6237653629654776,0.7063546719026305,0.3792713860390194,1224,103,0.1433621512941765,omit_Latin America & Caribbean
F,2,MxW_I,-0.6777801558810959,0.566909751966275,0.23463664282536076,1224,103,0.1433621512941765,omit_Latin America & Caribbean
F,2,W_F,-6.122850828855811,0.4219192760544524,1.4957130434226007e-26,1224,103,0.1433621512941765,omit_Latin America & Caribbean
F,2,W_T,-2.985860575034938,1.4028477751281463,0.03571017505294274,1224,103,0.1433621512941765,omit_Latin America & Caribbean
F,2,W_I,-0.40576379253783423,0.8028493968300082,0.614365057806371,1224,103,0.1433621512941765,omit_Latin America & Caribbean
F,2,infl_z,0.6212617311324664,0.4835754602571946,0.20179817079638987,1224,103,0.1433621512941765,omit_Latin America & Caribbean
F,2,gov_eff_z,1.9504986677038696,1.7501361581337642,0.267690769757561,1224,103,0.1433621512941765,omit_Latin America & Caribbean
F,2,growth_lag,-0.14662552168848056,0.07487978366191847,0.05294440528640866,1224,103,0.1433621512941765,omit_Latin America & Caribbean
F,2,lgdp_pc,-8.579541906901436,3.271331009821858,0.010061870918585724,1224,103,0.1433621512941765,omit_Latin America & Caribbean
G,2,M_z,-1.5746437300155105,0.7767627644619172,0.04512939663772969,1361,108,-0.0007247196047923303,omit_East Asia & Pacific
G,2,MxW_F,-1.0539810145206965,0.30792267914728916,0.0008789906881093484,1361,108,-0.0007247196047923303,omit_East Asia & Pacific
G,2,MxW_T,-0.32788875476699925,0.7867572672338259,0.6776890397375906,1361,108,-0.0007247196047923303,omit_East Asia & Pacific
G,2,MxW_I,-1.6562873928630966,0.6156940114347562,0.008288599176240235,1361,108,-0.0007247196047923303,omit_East Asia & Pacific
G,2,W_F,1.5454804999044667,0.4097726224286915,0.0002662920743718197,1361,108,-0.0007247196047923303,omit_East Asia & Pacific
G,2,W_T,6.458833737164072,1.5496526612955392,6.256103133370058e-05,1361,108,-0.0007247196047923303,omit_East Asia & Pacific
G,2,W_I,0.26963348654512886,0.932588275263631,0.7730460567458598,1361,108,-0.0007247196047923303,omit_East Asia & Pacific
G,2,infl_z,-0.787671508031585,0.43235344268397574,0.07127529052165932,1361,108,-0.0007247196047923303,omit_East Asia & Pacific
G,2,gov_eff_z,-2.256650703167671,1.5987964758850144,0.1610078117427241,1361,108,-0.0007247196047923303,omit_East Asia & Pacific
G,2,growth_lag,-0.185101065818101,0.10869724162045283,0.09148906626774737,1361,108,-0.0007247196047923303,omit_East Asia & Pacific
G,2,lgdp_pc,-2.182705114171326,3.4135900054524386,0.5239187339179661,1361,108,-0.0007247196047923303,omit_East Asia & Pacific
N,2,M_z,-0.28667519124396734,2.3927219423168262,0.9048659947510578,1293,104,1.0262652470815818,omit_East Asia & Pacific
N,2,MxW_F,-1.1382461792111203,2.1093600450218655,0.5906259823298552,1293,104,1.0262652470815818,omit_East Asia & Pacific
N,2,MxW_T,0.7605725345002026,2.4667782732716974,0.7584567781808468,1293,104,1.0262652470815818,omit_East Asia & Pacific
N,2,MxW_I,-3.0798084613006944,2.866632609420605,0.28516974071434936,1293,104,1.0262652470815818,omit_East Asia & Pacific
N,2,W_F,7.507922922476368,2.0073032841657423,0.0003024659193908835,1293,104,1.0262652470815818,omit_East Asia & Pacific
N,2,W_T,14.390529150334297,4.878906193387619,0.003939120189933787,1293,104,1.0262652470815818,omit_East Asia & Pacific
N,2,W_I,1.783564661250042,4.346207495508572,0.6823849933082088,1293,104,1.0262652470815818,omit_East Asia & Pacific
N,2,infl_z,1.6168860743691558,2.1064996503856865,0.4444986816844852,1293,104,1.0262652470815818,omit_East Asia & Pacific
N,2,gov_eff_z,-2.2971013190468605,6.650219105802365,0.7304850472451144,1293,104,1.0262652470815818,omit_East Asia & Pacific
N,2,growth_lag,-0.06244050772000942,0.3918328032508372,0.873701270692134,1293,104,1.0262652470815818,omit_East Asia & Pacific
N,2,lgdp_pc,-25.815324109372124,15.32446736386286,0.09509714967047386,1293,104,1.0262652470815818,omit_East Asia & Pacific
N,2,outcome_lag,-0.339043535626797,0.07357858384484506,1.1690721122548441e-05,1293,104,1.0262652470815818,omit_East Asia & Pacific
I,2,M_z,-0.23451988558957415,0.34360203914914783,0.4972548152638478,731,68,-0.0063233051447298344,omit_East Asia & Pacific
I,2,MxW_F,0.2004598341401077,0.12342918413769971,0.10905287557992609,731,68,-0.0063233051447298344,omit_East Asia & Pacific
I,2,MxW_T,-0.1935554219369049,0.3567154442557952,0.5892025312944188,731,68,-0.0063233051447298344,omit_East Asia & Pacific
I,2,MxW_I,-0.001393944449356782,0.2674584656537918,0.9958570781372487,731,68,-0.0063233051447298344,omit_East Asia & Pacific
I,2,W_F,-0.006959404957566806,0.18407153494350084,0.969953070831155,731,68,-0.0063233051447298344,omit_East Asia & Pacific
I,2,W_T,-0.4241385515117926,0.5564067002166778,0.44856729040509036,731,68,-0.0063233051447298344,omit_East Asia & Pacific
I,2,W_I,-4.267697574714708,0.8775169357614784,7.311299294958809e-06,731,68,-0.0063233051447298344,omit_East Asia & Pacific
I,2,infl_z,0.1540402852719993,0.15539627276050783,0.3251183441663246,731,68,-0.0063233051447298344,omit_East Asia & Pacific
I,2,gov_eff_z,0.04768262962920883,0.6607565504508314,0.942686633374314,731,68,-0.0063233051447298344,omit_East Asia & Pacific
I,2,growth_lag,-0.047103051803792345,0.02390296331206556,0.05290414935656864,731,68,-0.0063233051447298344,omit_East Asia & Pacific
I,2,lgdp_pc,0.642616123301071,2.2476204863321034,0.7758295382614008,731,68,-0.0063233051447298344,omit_East Asia & Pacific
T,2,M_z,-3.3293752700793364,1.8517528726037311,0.07500359336167789,1321,108,-0.30054997211787987,omit_East Asia & Pacific
T,2,MxW_F,-1.7477809874159167,0.8068018890593717,0.03250705437478148,1321,108,-0.30054997211787987,omit_East Asia & Pacific
T,2,MxW_T,-3.0242491028908827,1.8782324855490746,0.11030990560321831,1321,108,-0.30054997211787987,omit_East Asia & Pacific
T,2,MxW_I,-2.202102885646361,1.6120221939850659,0.1747875653444653,1321,108,-0.30054997211787987,omit_East Asia & Pacific
T,2,W_F,1.567996613117659,1.002044771342318,0.12058333130900861,1321,108,-0.30054997211787987,omit_East Asia & Pacific
T,2,W_T,-6.821567437860089,3.203496928894393,0.03551337804938612,1321,108,-0.30054997211787987,omit_East Asia & Pacific
T,2,W_I,2.048743971958127,3.7109324070784395,0.582042565632494,1321,108,-0.30054997211787987,omit_East Asia & Pacific
T,2,infl_z,1.3417404775687731,1.279115434105709,0.2965602215875474,1321,108,-0.30054997211787987,omit_East Asia & Pacific
T,2,gov_eff_z,1.3702885434522467,4.494116179129848,0.7610290922172284,1321,108,-0.30054997211787987,omit_East Asia & Pacific
T,2,growth_lag,-0.17385892859331423,0.16817994345888387,0.303575795800374,1321,108,-0.30054997211787987,omit_East Asia & Pacific
T,2,lgdp_pc,-10.65475007922937,11.970259931169592,0.37540816539189875,1321,108,-0.30054997211787987,omit_East Asia & Pacific
T,2,outcome_lag,-0.34986933669122666,0.04852245386809007,8.312651293547676e-11,1321,108,-0.30054997211787987,omit_East Asia & Pacific
F,2,M_z,1.5443980966634836,0.6971344369983367,0.028874712207685428,1298,107,0.16545308491540242,omit_East Asia & Pacific
F,2,MxW_F,1.1344682790975793,0.40619721006933557,0.00619934388263841,1298,107,0.16545308491540242,omit_East Asia & Pacific
F,2,MxW_T,-0.40572860007991607,0.5520956393291849,0.46403029896217335,1298,107,0.16545308491540242,omit_East Asia & Pacific
F,2,MxW_I,-0.49315610649210545,0.512840848653335,0.33843087712617714,1298,107,0.16545308491540242,omit_East Asia & Pacific
F,2,W_F,-6.090356148379124,0.39653603279649097,1.0277968246358938e-28,1298,107,0.16545308491540242,omit_East Asia & Pacific
